# cointelegraph_historical.tsv - Historical article data from Cointelegraph.com.
#
# This is a tab-separated value file (TSV). Format notes:
#
# - Ignore blank lines.
# - Ignore lines beginning with "#".
# - Columns are:
#    1. Article slug - replace ??? with www.cointelegraph.com/news/???.html for
#    the article URL.
#    2. Publish date - when the article was published
#
bitcoin-eyes-7k-as-square-tests-bitcoin-payments	2017-11-15T10:35:00
bitcoin-falls-35-post-segwit-victory-community-figures-continue-arguing	2017-08-09T11:25:47
bitcoin-falls-to-lowest-share-of-cryptocurrency-market-altcoins-surge	2017-03-20T16:53:00
bitcoin-family-the-largest-bitcoiner-photo-collage	2015-11-10T21:37:00
bitcoin-farm-to-table-farmers-markets-for-bitcoin-through-overstock	2016-04-24T17:44:00
bitcoin-feeding-frenzy-sees-people-put-their-house-on-it	2017-12-13T16:30:00
bitcoin-fee-furore-sees-mexican-exchange-bitso-charge-for-withdrawals	2017-05-16T09:48:00
bitcoin_feeling_warm_and_fuzzy_in_vietnam	2014-03-26T12:42:00
bitcoin-fees-chasing-businesses-away-dash-litecoin-benefit	2017-10-04T00:45:00
bitcoin-fees-will-only-rise-now-lightning-dev-rusty-russell	2017-08-08T10:15:00
bitcoinference-summer-2014-will-take-place-in-amsterdam	2014-08-23T08:54:00
bitcoin-finally-breaks-50-in-dominance-index-price-nears-2800	2017-07-28T18:30:00
bitcoin-finally-cools-after-monster-rally	2017-12-08T18:05:00
bitcoin_for_compassion_and_lais_souza	2014-03-25T08:38:16
bitcoin-for-education-indian-mountain-school-accepts-bitcoin-donations	2015-02-04T17:46:02
bitcoin-for-jews-ready-or-not-here-it-comes	2017-08-10T13:39:11
bitcoin-fork-cash-volatility-continues-while-bitcoin-price-remains-stable	2017-08-02T09:35:00
bitcoin-fork-segwit2x-etoro-draws-battle-lines-while-okex-could-service-china	2017-10-30T10:05:00
bitcoin-fork-segwit2x-makes-enemies-in-brazil-argentina-as-50-sign-opposition-letter	2017-10-18T11:35:00
bitcoin-forks-into-two-new-era-dawns-for-bitcoin	2017-08-01T18:30:00
bitcoin-fork-soon-bitcoin-unlimited-surges-past-segwit-core-blocks-drop-below-75	2017-02-18T18:23:00
bitcoin-fork-soon-core-blocks-dip-below-90-as-unlimited-takes-off	2016-10-16T10:18:00
bitcoin-forks-or-bailouts-india-gives-13-of-gdp-in-free-cash-to-banks	2017-10-25T10:51:00
bitcoin-fork-wants-to-help-you-earn-interest-after-your-digital-cash	2018-01-31T00:55:00
bitcoin-foundation-appoints-bruce-fenton-as-executive-director-and-kaspersky-releases-decryption-tool	2015-04-14T14:55:40
bitcoin-foundation-backs-final-opportunity-to-get-new-yorks-bitlicense-thrown-out	2017-04-11T11:19:00
bitcoin-foundation-exec-director-llew-claasen-we-have-entered-value-age	2016-07-22T13:20:00
bitcoin-foundation-hits-at-banking-system-in-new-manifesto-calls-for-greater-bitcoin-adoption	2016-11-04T13:05:00
bitcoin-foundation-is-effectively-bankrupt	2015-04-04T22:05:30
bitcoin-foundations-llew-claasen-says-bitcoin-will-hit-40000-90-of-altcoins-will-fail	2018-02-16T12:41:00
bitcoin-foundations-survival-plan-leaked-igot-launches-payment-processing-service-in-40-countries	2015-04-07T12:48:22
bitcoin-foundation-starts-its-comeback-by-appointing-new-executive-director	2016-06-21T09:30:00
bitcoin-foundation-urging-nydfs-to-provide-more-research-and-analysis-on-bitlicense	2014-10-10T17:28:00
bitcoin_foundation_vetting_candidates_to_replace_shrem	2014-02-28T08:57:00
bitcoin-foundation-we-have-a-laser-focus-on-the-protocol	2014-12-19T19:03:00
bitcoin-fraud-becomes-more-frequent-in-india-law-enforcement-agencies	2017-03-07T15:17:00
bitcoin-fraud-wars-jamie-dimon-rhetoric-sees-max-keiser-terrorist-rant-go-viral-again	2017-10-06T19:35:00
bitcoin-friendly-cannabis-vending-machines-makes-historic-debut-in-seattle	2015-02-05T16:50:51
bitcoin-frightens-governments-john-mcafee	2017-10-09T13:20:00
bitcoin-future-exponential-price-centralization-avoided-beautyon	2017-07-24T13:40:00
bitcoin-future-is-bright-just-be-patient-bitcoin-investor-vinny-lingham	2017-05-29T10:40:00
bitcoin-futures-options-to-appear-on-chicago-exchange	2017-08-03T11:15:00
bitcoin-future-when-gbpcoin-of-branson-wins-over-usdcoin-of-trump	2016-03-28T16:05:00
bitcoin-gained-more-usd-in-may-than-gox-month-november-2013	2017-06-01T15:15:00
bitcoin-gains-in-popularity-in-arizona-as-us-bitcoin-atm-network-grows	2017-07-10T12:45:00
bitcoin-gamble-man-sells-everything-and-camps-out-waiting-for-next-boom	2017-10-11T20:45:00
bitcoin-gaming-marriage-of-convenience-or-soul-mates	2015-04-13T09:18:00
bitcoin-gets-as-busy-as-ever-speed-slows-backlog-of-transactions-grows	2016-12-03T10:50:00
bitcoin-gets-big-boost-in-south-africa-as-payfast-partners-with-bitx-exchange	2014-07-17T15:58:30
bitcoin-gets-its-own-lobby-group-in-german-parliament	2017-06-30T10:15:00
bitcoin-gives-window-into-rampant-money-laundering	2017-10-04T14:40:00
bitcoin-goes-mainstream-in-india-south-asia-as-merchants-get-bitcoin-payment-processing	2016-06-29T14:20:00
bitcoin-goes-parabolic-blows-past-14000-to-post-2500-single-day-gain	2017-12-07T03:25:00
bitcoin-goes-under-the-hammer-in-italy-auctions-and-crypto	2017-10-23T16:46:00
bitcoin-going-mainstream-coinbase-has-more-users-than-charles-schwab	2017-11-26T08:05:00
bitcoin-going-to-moon-could-reach-1-billion-fox-news	2017-07-03T08:30:00
bitcoin-gold-clarifies-premine-endowment	2017-11-19T16:45:00
bitcoin-gold-fights-launch-spam-but-fails-to-sustain-prices	2017-11-13T11:50:00
bitcoin-gold-floods-coffers-of-finnish-pirate-party	2015-04-21T10:59:00
bitcoin-gold-off-to-rocky-start-after-ddos-attack	2017-10-27T15:55:00
bitcoin-gold-or-comedy-gold-bitcoin-diamond-launches-with-42-bln-coins	2017-11-24T14:38:00
bitcoin-gold-shakes-prices-while-industry-ups-2x-rhetoric	2017-10-25T15:05:00
bitcoin-got-99-problems-but-what-are-the-solutions	2016-05-18T09:25:00
bitcoin-growing-while-you-sleep-a-new-platform-introduces-automated-crypto-trading	2018-02-02T10:50:00
bitcoin-growth-follows-gandhis-famous-quote	2017-05-23T10:57:00
bitcoin-halts-week-long-slide-but-battles-with-regulatory-pressure	2018-01-14T20:14:00
bitcoin-halving-or-blockchain-security-which-one-should-come-first	2016-06-17T15:00:00
bitcoin-hard-fork-will-be-felt-deeper-than-ethereums-experts	2017-03-22T11:20:00
bitcoin-has-barely-reached-1-of-its-potential-expert-blog	2017-10-15T02:10:00
bitcoin-has-larger-market-cap-than-many-national-currencies-lower-volatility	2016-12-05T12:16:00
bitcoin-has-less-environmental-impact-than-fiat-currencies	2017-12-10T11:25:00
bitcoin-has-no-intrinsic-value-business-insider-ceo-u-turns-on-digital-currency	2017-05-26T09:55:00
bitcoin-has-no-intrinsic-value-but-neither-does-fiat-opinion	2017-08-12T16:37:54
bitcoin-has-power-to-break-people-out-of-poverty-current-system-broken	2017-04-24T16:30:00
bitcoin-headed-below-5k-is-one-of-silliest-things-dennis-gartman-to-cnbc	2017-12-31T12:49:00
bitcoin-heats-up-at-mit-college-cryptocurrency-network-aims-higher	2014-06-28T10:41:00
bitcoin-heaven-on-earth-13th-annual-porcupine-freedom-festival-in-lancaster-new-hampshire	2016-06-29T11:50:00
bitcoin-helped-smuggle-100000-worth-lsd-from-us-to-india	2017-03-31T11:55:00
bitcoin-helps-fund-memory-research	2014-06-24T14:02:16
bitcoin-helps-uber-stand-strong-in-argentina-months-after-card-ban	2016-08-25T11:11:00
bitcoin-hits-20000-per-coin-capping-year-of-enormous-growth	2017-12-17T12:25:00
bitcoin-hits-2000-on-bitfinex-as-bullrun-beats-bubble-fears	2017-05-19T14:59:00
bitcoin-hits-all-time-highs-as-banks-hail-blockchain-equity-100-success	2017-11-21T17:05:00
bitcoin-hits-multi-month-low-as-mainstream-media-keeps-up-fud-pressure	2018-02-02T13:19:00
bitcoin-hits-multi-week-highs-despite-continuing-altcoin-surge	2018-01-05T14:20:00
bitcoin-hits-new-all-time-high-as-cme-group-announces-futures-trading	2017-10-31T14:05:00
bitcoin-hodlers-rejoice-over-dicey-august-1-as-litecoin-looks-shaky	2017-07-31T13:40:00
bitcoin-holders-can-claim-free-16-bln-stellar-lumen-tokens	2017-03-28T16:00:00
bitcoin_holiday_shopping_your_guide_to_last_minute_gifts	2013-12-20T11:57:00
bitcoin_image_speaking_in_plain_words	2013-11-25T11:50:00
bitcoin-in-2017-has-most-elements-of-bubble-forbes	2017-06-23T08:29:00
bitcoin-in-africa-could-leapfrog-just-like-cellular-phones-replaced-landline	2016-05-14T15:45:00
bitcoin-in-center-of-dark-web-drug-dealing-case-in-holland	2017-10-26T16:20:00
bitcoin-increasing-fees-what-does-it-mean-for-startups	2017-06-12T17:27:00
bitcoin-in-egypt-is-treated-like-narcotic-drugs-but-enthusiasts-soldier-on	2017-02-09T11:05:00
bitcoin-in-india-may-boom-after-release-of-important-report-in-july	2017-04-14T09:10:00
bitcoin-in-india-nigeria-kenya-to-spur-global-atm-market	2016-05-01T10:34:00
bitcoin-in-north-korea-and-other-places-youd-never-expect	2015-05-24T16:07:19
bitcoin_in_singapore	2014-05-04T16:17:21
bitcoin-in-space-blockchain-satellite-receives-first-transaction	2017-08-21T15:23:00
bitcoin-interest-in-netherlands-rises-police-speeds-up-pending-bitcoin-cases	2017-01-16T09:36:00
bitcoin-in-the-beltway-wrap-up	2014-07-11T11:34:10
bitcoin-in-the-time-of-negative-interest-rates	2016-04-12T15:20:00
bitcoin_in_ukraine_in_the_times_of_peril	2014-03-04T17:14:00
bitcoin-in-venezuela-bolivar-worth-50-of-world-of-warcraft-gold	2017-08-09T13:50:00
bitcoin-investment-heritage	2016-01-22T10:18:00
bitcoin-investment-trust-surges-as-price-soars-to-yearly-high	2015-10-30T11:02:09
bitcoin-investor-loses-50000-as-his-wallet-backups-get-damaged-by-fire	2017-08-10T12:30:46
bitcoin-investor-peter-thiel-has-secret-new-zealand-spy-links-nz-herald	2017-03-10T14:25:00
bitcoin-investors-should-not-fear-august-1-chain-split	2017-07-26T18:25:00
bitcoin-investors-turn-to-physical-bitcoins-for-long-term-investment	2016-09-06T17:30:00
bitcoin-irans-savior-in-the-economic-crisis-op-ed	2015-02-15T14:02:21
bitcoin-is-advancing-rapidly-like-in-early-days-of-internet-experts	2017-05-05T10:45:00
bitcoin-is-a-huge-beacon-of-hope-and-must-be-easily-accessible	2017-01-13T13:20:00
bitcoin-is-a-mechanism-of-money-transfer-rather-than-a-currency-in-and-of-itself	2015-05-15T08:11:06
bitcoin-is-an-economic-miracle-cambridge-professor	2017-11-28T19:58:00
bitcoin-is-apocalypse-proof-say-doomsday-preppers	2017-11-20T14:15:00
bitcoin-is-awesome-3-key-advantages-of-bitcoin-vs-traditional-investment	2016-08-26T17:20:00
bitcoin-is-back-above-7k-bitcoin-cash-slumps	2017-11-15T17:15:00
bitcoin-is-back-over-10000-can-it-hold	2017-12-01T20:30:00
bitcoin-is-benevolent-virus	2015-03-11T17:21:42
bitcoin-is-better-money-ethereum-is-really-not-vinny-lingham	2017-06-14T13:20:00
bitcoin-is-better-than-currency-bill-gates	2014-10-09T11:23:20
bitcoin-is-bubble-but-wont-burst-anytime-soon-blockchain-consultant	2017-05-15T11:32:00
bitcoin-is-decentralized-but-not-distributed-and-that-fact-likely-contributed-to-bitcoins-civil-war	2017-08-08T21:27:00
bitcoin-is-good-long-term-investment-major-silicon-valley-startup-ceo	2017-05-09T09:17:00
bitcoin-is-heading-towards-a-four-figure-price-analysts-say	2016-11-21T13:45:00
bitcoin-is-investopedias-term-of-the-year-surge-in-demand	2017-12-27T14:20:00
bitcoin-is-legal-but-not-tender-in-multi-currency-zimbabwe	2016-10-15T12:55:00
bitcoin-is-like-american-revolution-currency-says-alan-greenspan	2017-12-08T10:26:00
bitcoin-is-like-positive-bacteria-russian-state-bank-vice-president	2017-02-22T11:56:00
bitcoin-is-mandatory-for-portfolio-protection-cnbc	2017-05-24T17:43:00
bitcoin-is-money-rules-new-york-federal-judge	2016-09-20T14:45:00
bitcoin-is-no-longer-just-a-mans-game	2017-12-14T12:39:00
bitcoin_is_not_a_closed_book_anymore	2014-02-19T08:28:00
bitcoin-is-not-bubble-says-john-mcafee-in-interview-with-rt	2017-08-22T07:10:00
bitcoin-is-not-legal-so-let-us-tax-bitcoin-colombian-government	2017-07-03T12:20:00
bitcoin-is-not-responsible-for-online-drug-dealing	2017-06-15T18:00:00
bitcoin-is-officially-a-commodity-in-the-us	2015-09-18T11:59:44
bitcoin-is-out-to-swing-investing-around	2016-01-18T15:24:00
bitcoin-is-splitting-once-again-are-you-ready	2017-08-18T15:50:00
bitcoin-is-the-beginning-of-the-end-of-the-nation-state-says-susanne-tarkowski-tempelhof	2016-12-04T14:10:00
bitcoin-is-the-fastest-growing-area-of-vc-funding-keybase-raises-108-million	2015-07-20T12:34:36
bitcoin-is-todays-silver-says-renowned-trader	2017-12-06T14:20:00
bitcoin-is-trading-at-extreme-premium-in-stock-market	2017-07-28T18:47:16
bitcoin-is-ultimate-insurance-against-autocracy-golden-state-warriors-nba-team-owner	2017-05-05T18:08:00
bitcoin-is-undervalued-as-volumes-of-over-the-counter-and-exchange-markets-in-china-show	2016-09-27T09:00:00
bitcoin-is-well-aligned-with-the-texan-culture	2015-12-23T11:09:00
bitcoin-is-what-email-was-in-early-90s	2017-11-28T14:49:00
bitcoin-its-big-in-japan	2018-01-08T13:50:00
bitcoin-jesus-calvin-ayre-media-say-bitcoin-cash-is-the-only-blockchain	2017-10-18T13:05:00
bitcoin-lack-of-consensus-does-not-mean-destruction-lightnings-russell	2017-08-28T10:30:00
bitcoin-launches-segwit-max-keiser-raises-interim-price-to-10000	2017-08-24T11:10:00
bitcoin-laundering-less-than-one-percent-of-all-transactions	2018-01-21T07:10:00
bitcoin-leads-cryptocurrencies-all-time-highs-across-board-scaling-remains-issue	2017-05-24T10:41:00
bitcoin-leads-digitalization-of-global-monetary-system-finance-industry	2017-11-10T09:45:00
bitcoin-lets-posabit-solve-cash-only-cannabis-in-washington-state	2017-03-23T14:40:00
bitcoin-lightning-network-can-it-provide-privacy-for-the-masses	2016-04-29T11:26:00
bitcoin-linked-to-major-hospital-cyberattack-uk-media	2017-05-12T16:50:00
bitcoin-litecoin-ethereum-why-ltc-outranked-eth-in-nigeria	2017-04-09T13:00:00
bitcoin-litecoin-exchange-platform-under-ddos-attack-security-inadequate	2017-06-08T08:43:00
bitcoin-litecoin-post-new-gains-in-buoyant-crypto-markets	2017-07-04T11:50:00
bitcoin-loses-137-percent-in-24-hours-monero-leaves-top-10	2017-06-15T14:45:00
bitcoin-loses-crypto-dominance-position-startups-eye-altcoins	2017-06-12T09:43:00
bitcoin-low-risk-for-money-laundering-high-for-cybercrime-uk-treasury	2017-10-29T18:45:00
bitcoin-luges-its-way-into-winter-olympics	2018-02-14T01:01:00
bitcoin-makes-cherry-blossom-japanese-city-starts-accepting-bitcoin-donations	2017-04-20T12:20:00
bitcoin-makes-global-media-headlines-as-bitcoin-price-reaches-new-highs	2017-06-12T11:02:00
bitcoin_making_waves_in_the_music_industry	2013-12-12T10:53:00
bitcoin-malware-changes-destination-wallet-to-steal-13-btc	2017-06-07T15:07:00
bitcoin-malware-used-to-exploit-the-russia-ukraine-crisis	2014-08-28T16:48:19
bitcoin_marching_enters_washington	2013-11-21T15:55:00
bitcoin-margin-trading-record-high-in-november-london-based-firm-reports	2016-12-13T12:00:00
bitcoin-market-cap-crosses-14-bln-all-time-high	2016-12-23T10:15:00
bitcoin-market-capitalization-crosses-300-bln-on-anticipation-of-futures-trading	2017-12-08T03:00:00
bitcoin-market-cap-passes-deutsche-banks-amid-loss-reversal	2017-05-26T13:25:00
bitcoin-market-in-nigeria-prospers-with-bitpesa-at-forefront	2017-02-02T10:00:00
bitcoin-markets-really-like-cboe-futures-prices-spike-sharply	2017-12-11T04:08:00
bitcoin-matures-out-of-volatility-ready-to-become-global-currency-take-altcoin-along	2017-05-02T15:04:00
bitcoin-may-change-it-all-brief-history-of-interest-inflation	2017-11-03T05:25:00
bitcoin-meets-mainstream-property-in-330-mln-bitpay-dubai-deal	2017-09-06T11:00:00
bitcoin-meetup-in-malta-growing-rapidly-sign-of-bitcoin-boom	2017-06-12T11:59:00
bitcoin-meetup-innovathens	2016-01-24T15:37:00
bitcoin_megaphone_the_social_network_of_microtransactions	2014-06-12T19:44:13
bitcoin-mempool-drops-90-despite-localbitcoins-records	2017-06-19T10:20:00
bitcoin-mempool-hits-all-time-high-highlighting-urgent-need-for-scaling	2017-05-12T10:40:00
bitcoin-mempool-spikes-again-as-capacity-nears-segwit-support-grows	2017-02-27T11:36:00
bitcoin-merchant-shunning-is-striking-overstocks-medici-president	2017-07-15T10:11:00
bitcoin-microfinancing-can-reach-anyone-with-a-cell-phone-who-wants-a-friggin-loan	2015-05-20T21:01:17
bitcoin-miners-agree-in-ny-on-segwit-activation-before-september-sources	2017-05-22T08:35:00
bitcoin-miners-are-not-winning-from-high-fees-shapeshift-ceo	2017-05-17T10:40:00
bitcoin-miners-could-face-power-restrictions-in-china	2018-01-05T15:30:00
bitcoin-miners-in-russia-in-talks-to-get-spare-energy-from-energy-firms	2017-08-29T10:05:00
bitcoin-mining-can-power-neuroscience-says-matrix-chief-ai-scientist	2017-12-27T08:13:00
bitcoin-mining-comes-to-new-york-as-lawmakers-approve-power-allocation	2018-02-09T09:55:00
bitcoin-mining-company-admits-halving-will-affect-miners-payout-from-monday	2016-07-09T09:25:00
bitcoin-mining-costs-more-electricity-than-houses-but-its-a-non-issue	2018-02-14T13:55:00
bitcoin-mining-craze-sees-us-sell-out-of-amd-graphics-cards	2017-06-06T09:50:00
bitcoin-mining-ethereum-mining-cloud-mining-2016-overview	2016-03-30T16:54:00
bitcoin-mining-farms-invited-to-russian-leningrad-region	2017-09-21T13:15:00
bitcoin-mining-giant-bitfury-releases-enterprise-grade-blockchain	2017-07-18T07:50:00
bitcoin-mining-in-2017-how-to-remain-profitable-in-challenging-environment	2017-03-30T14:40:00
bitcoin-mining-looks-ready-to-fall-under-russian-regulations	2017-10-13T08:40:00
bitcoin_mining_malware_detected_on_android_apps	2014-04-27T06:34:46
bitcoin-mining-operations-increase-sharply-resulting-in-blackouts	2017-12-11T09:47:00
bitcoin-mining-suited-to-big-corporations-individuals-can-profit-in-other-ways	2017-11-24T20:13:00
bitcoin-mining-thrives-in-venezuela-thanks-to-hyperinflation-and-free-electricity	2017-09-08T18:00:00
bitcoin-mining-uses-more-power-than-most-african-countries	2017-12-04T17:32:00
bitcoin-mining-wastes-vast-amounts-of-energy-harms-environment	2017-10-25T03:15:00
bitcoin-mining-with-zero-fee-btccom-joins-mining-pool-race	2016-09-21T17:50:00
bitcoin-mirroring-blackberry-bubble-citadel-investments	2017-08-03T12:50:00
bitcoin-mixer-how-to-secure-your-identity	2016-07-29T17:10:00
bitcoin-monopoly-bank-of-america	2016-01-29T18:30:00
bitcoin-more-like-speculation-asset-than-actual-money-fintech-panelist-in-davos	2017-02-09T18:55:00
bitcoin-more-than-a-fad-morgan-stanley-ceo	2017-10-03T14:05:00
bitcoin-nears-900-days-before-trumps-swear-in-monero-dash-steem-grow-too	2017-01-17T15:20:00
bitcoin-nears-all-time-high-as-5000-target-back-in-play	2017-08-25T09:40:00
bitcoin-needs-new-proof-of-work-chain-after-segwit2x-says-bitcoinorg-co-owner	2017-11-06T11:25:00
bitcoin-new-asset-class-first-in-hundreds-of-years-max-keiser	2017-11-07T14:45:00
bitcoin-no-longer-top-dog-because-of-how-it-is-defined	2018-01-04T16:05:00
bitcoin-not-a-threat-to-financial-systems-says-us-chief-financial-regulator	2017-12-17T04:06:00
bitcoin-not-currency-never-will-be-expert-blog	2017-11-16T04:10:00
bitcoin-not-giving-a-big-enough-hit-as-gateway-drug	2018-02-04T20:49:00
bitcoin-not-going-away-forks-are-fud-projects-oleg-andreev	2017-08-21T16:05:00
bitcoin-not-hot-for-monetas	2016-01-09T12:00:00
bitcoin-not-threat-to-global-economy-says-bank-of-england	2017-11-30T16:41:00
bitcoin-not-yet-legal-currency-says-indian-finance-minister	2017-12-02T03:32:00
bitcoin-on-boulevard-25-shops-in-paris-ready-to-accept-bitcoin-for-payment	2016-11-17T15:50:00
